userId,propertyId,rating
641638d613e3af7e2e6d16db,64162c3a4a54c62d647acc61,1
641638d613e3af7e2e6d16db,6416275d731a136ad1d00a90,1
641638d613e3af7e2e6d16db,641627a1731a136ad1d00a92,1
641638d613e3af7e2e6d16db,64162d5794bca0bc482aa0e9,1
641638d613e3af7e2e6d16db,641622f67d1d55252f096578,1
641638d613e3af7e2e6d16db,6416273f731a136ad1d00a61,1
641638d613e3af7e2e6d16db,641623a67d1d55252f0965be,2
641638d613e3af7e2e6d16db,641623af7d1d55252f0965cb,1
641638d613e3af7e2e6d16db,641625c21adf13fd61832369,2
641638d613e3af7e2e6d16db,641625b11adf13fd6183234d,1
641638d613e3af7e2e6d16db,6416234c7d1d55252f096596,2
641638d713e3af7e2e6d16dc,6416209682cd788ac08d1209,4
641638d713e3af7e2e6d16dc,641620fb82cd788ac08d129c,3
641638d713e3af7e2e6d16dc,641620c082cd788ac08d124b,3
641638d713e3af7e2e6d16dc,641620c582cd788ac08d1251,3
641638d713e3af7e2e6d16dc,641620db82cd788ac08d1274,3
641638d713e3af7e2e6d16dc,6416209a82cd788ac08d1211,3
641638d713e3af7e2e6d16dc,641620bf82cd788ac08d124a,3
641638d713e3af7e2e6d16dc,6416209d82cd788ac08d1214,5
641638d713e3af7e2e6d16dc,641620e382cd788ac08d127d,4
641638d713e3af7e2e6d16dc,6416209c82cd788ac08d1212,5
641638d713e3af7e2e6d16dc,641620a582cd788ac08d1221,4
641638d713e3af7e2e6d16dc,641620f582cd788ac08d1292,3
641638d713e3af7e2e6d16dc,641620b982cd788ac08d1241,4
641638d713e3af7e2e6d16dc,641620cd82cd788ac08d125d,4
641638d713e3af7e2e6d16dc,641620c682cd788ac08d1253,4
641638d713e3af7e2e6d16dc,641620d982cd788ac08d1271,4
641638d713e3af7e2e6d16dc,641620ba82cd788ac08d1242,4
641638d713e3af7e2e6d16dc,6416172fb0b34b4b81cf1b1c,3
641638d713e3af7e2e6d16dc,641620b682cd788ac08d1239,5
641638d713e3af7e2e6d16dc,641620ed82cd788ac08d1288,5
641638d713e3af7e2e6d16dc,64162d4d94bca0bc482aa0db,1
641638d713e3af7e2e6d16dc,64162748731a136ad1d00a71,1
641638d713e3af7e2e6d16dc,641625a11adf13fd61832334,1
641638d713e3af7e2e6d16dc,641622f77d1d55252f096579,2
641638d713e3af7e2e6d16dc,6416235c7d1d55252f0965ae,1
641638d713e3af7e2e6d16dc,641625861adf13fd61832308,1
641638d713e3af7e2e6d16dc,6416259a1adf13fd61832329,2
641638d713e3af7e2e6d16dc,64162d3b94bca0bc482aa0ba,2
641638d713e3af7e2e6d16dc,64162827731a136ad1d00ad7,1
641638d713e3af7e2e6d16dc,64162c894a54c62d647acc93,2
641638d713e3af7e2e6d16dc,641623af7d1d55252f0965cb,1
641638d713e3af7e2e6d16dc,64162d5994bca0bc482aa0ed,1
641638d713e3af7e2e6d16dc,6416273a731a136ad1d00a57,2
641638d713e3af7e2e6d16dc,641623ac7d1d55252f0965c7,1
641638d713e3af7e2e6d16dc,641625b01adf13fd6183234c,2
641638d713e3af7e2e6d16dc,641625941adf13fd61832320,2
641638d713e3af7e2e6d16dc,641625931adf13fd6183231e,2
641638d713e3af7e2e6d16dc,64162cc64a54c62d647acc96,2
641638d713e3af7e2e6d16dc,641623627d1d55252f0965b8,1
641638d713e3af7e2e6d16dc,641625c21adf13fd6183236a,2
641638d713e3af7e2e6d16dd,641620c182cd788ac08d124c,5
641638d713e3af7e2e6d16dd,64161735b0b34b4b81cf1b23,5
641638d713e3af7e2e6d16dd,641620c582cd788ac08d1251,4
641638d713e3af7e2e6d16dd,641620c282cd788ac08d124d,3
641638d713e3af7e2e6d16dd,641620dd82cd788ac08d1277,4
641638d713e3af7e2e6d16dd,641620d782cd788ac08d126e,5
641638d713e3af7e2e6d16dd,641620ea82cd788ac08d1285,3
641638d713e3af7e2e6d16dd,641620ec82cd788ac08d1286,5
641638d713e3af7e2e6d16dd,6416209682cd788ac08d120a,4
641638d713e3af7e2e6d16dd,641620f882cd788ac08d1298,5
641638d713e3af7e2e6d16dd,641620b482cd788ac08d1236,4
641638d713e3af7e2e6d16dd,6416209a82cd788ac08d1211,5
641638d713e3af7e2e6d16dd,6416209882cd788ac08d120c,4
641638d713e3af7e2e6d16dd,641620c882cd788ac08d1255,5
641638d713e3af7e2e6d16dd,641620da82cd788ac08d1273,3
641638d713e3af7e2e6d16dd,641620b082cd788ac08d1230,5
641638d713e3af7e2e6d16dd,641620a582cd788ac08d1220,5
641638d713e3af7e2e6d16dd,641620ed82cd788ac08d1287,4
641638d713e3af7e2e6d16dd,641620ae82cd788ac08d122d,4
641638d713e3af7e2e6d16dd,6416209d82cd788ac08d1215,4
641638d713e3af7e2e6d16dd,64162753731a136ad1d00a80,1
641638d713e3af7e2e6d16dd,641627a1731a136ad1d00a92,2
641638d713e3af7e2e6d16dd,641627a4731a136ad1d00a99,1
641638d713e3af7e2e6d16dd,641625c11adf13fd61832368,1
641638d713e3af7e2e6d16dd,641625971adf13fd61832325,1
641638d713e3af7e2e6d16dd,641625ac1adf13fd61832347,2
641638d713e3af7e2e6d16dd,6416259c1adf13fd6183232c,1
641638d713e3af7e2e6d16dd,641625aa1adf13fd61832343,1
641638d713e3af7e2e6d16dd,641625941adf13fd61832320,1
641638d713e3af7e2e6d16dd,641623597d1d55252f0965a9,1
641638d713e3af7e2e6d16dd,64162826731a136ad1d00ad6,1
641638d713e3af7e2e6d16dd,64162d6094bca0bc482aa0f9,2
641638d713e3af7e2e6d16dd,6416257c1adf13fd618322f9,2
641638d713e3af7e2e6d16dd,641625891adf13fd6183230e,1
641638d713e3af7e2e6d16dd,64162c504a54c62d647acc84,1
641638d713e3af7e2e6d16dd,64162d5e94bca0bc482aa0f5,2
641638d713e3af7e2e6d16dd,64162c844a54c62d647acc8b,1
641638d713e3af7e2e6d16dd,6416280f731a136ad1d00aaf,1
641638d713e3af7e2e6d16dd,64162c364a54c62d647acc5a,2
641638d713e3af7e2e6d16dd,6416234b7d1d55252f096594,1
641638d713e3af7e2e6d16de,641620bd82cd788ac08d1246,5
641638d713e3af7e2e6d16de,64161735b0b34b4b81cf1b24,5
641638d713e3af7e2e6d16de,641620e382cd788ac08d127e,5
641638d713e3af7e2e6d16de,641620fc82cd788ac08d129d,4
641638d713e3af7e2e6d16de,64161737b0b34b4b81cf1b27,3
641638d713e3af7e2e6d16de,6416209782cd788ac08d120b,3
641638d713e3af7e2e6d16de,641620b082cd788ac08d1230,4
641638d713e3af7e2e6d16de,641620db82cd788ac08d1274,5
641638d713e3af7e2e6d16de,641620dc82cd788ac08d1276,5
641638d713e3af7e2e6d16de,641620ab82cd788ac08d1228,5
641638d713e3af7e2e6d16de,6416209f82cd788ac08d1217,4
641638d713e3af7e2e6d16de,6416209f82cd788ac08d1218,3
641638d713e3af7e2e6d16de,641620b682cd788ac08d1239,3
641638d713e3af7e2e6d16de,6416209982cd788ac08d120f,4
641638d713e3af7e2e6d16de,641620c182cd788ac08d124c,4
641638d713e3af7e2e6d16de,641620c382cd788ac08d124f,3
641638d713e3af7e2e6d16de,641620b982cd788ac08d123f,3
641638d713e3af7e2e6d16de,641620cb82cd788ac08d125b,5
641638d713e3af7e2e6d16de,641620b382cd788ac08d1235,3
641638d713e3af7e2e6d16de,641620cb82cd788ac08d125a,5
641638d713e3af7e2e6d16de,641625bc1adf13fd61832360,2
641638d713e3af7e2e6d16de,641625aa1adf13fd61832343,1
641638d713e3af7e2e6d16de,641625bf1adf13fd61832364,2
641638d713e3af7e2e6d16de,6416259c1adf13fd6183232c,2
641638d713e3af7e2e6d16de,64162745731a136ad1d00a6c,2
641638d713e3af7e2e6d16de,641623047d1d55252f096589,2
641638d713e3af7e2e6d16de,641623a97d1d55252f0965c3,2
641638d713e3af7e2e6d16de,64162c504a54c62d647acc84,1
641638d713e3af7e2e6d16de,64162d5194bca0bc482aa0e0,1
641638d713e3af7e2e6d16de,641622ef7d1d55252f09656c,2
641638d713e3af7e2e6d16de,64162d4b94bca0bc482aa0d7,2
641638d713e3af7e2e6d16de,641625901adf13fd61832319,1
641638d713e3af7e2e6d16de,641625831adf13fd61832303,1
641638d713e3af7e2e6d16de,6416281c731a136ad1d00ac7,2
641638d713e3af7e2e6d16de,64162c4e4a54c62d647acc80,2
641638d713e3af7e2e6d16de,64162c894a54c62d647acc93,2
641638d713e3af7e2e6d16de,641623ab7d1d55252f0965c6,2
641638d713e3af7e2e6d16de,64162d3194bca0bc482aa0ac,1
641638d713e3af7e2e6d16de,641625bc1adf13fd6183235f,1
641638d713e3af7e2e6d16de,64162cc74a54c62d647acc97,2
641638d713e3af7e2e6d16df,641620b982cd788ac08d1241,3
641638d713e3af7e2e6d16df,641620bc82cd788ac08d1245,4
641638d713e3af7e2e6d16df,641620fa82cd788ac08d129a,4
641638d713e3af7e2e6d16df,641620dd82cd788ac08d1277,4
641638d713e3af7e2e6d16df,641620ea82cd788ac08d1285,5
641638d713e3af7e2e6d16df,641620c582cd788ac08d1252,4
641638d713e3af7e2e6d16df,641620e482cd788ac08d127f,5
641638d713e3af7e2e6d16df,641620cd82cd788ac08d125e,5
641638d713e3af7e2e6d16df,641620f682cd788ac08d1294,5
641638d713e3af7e2e6d16df,641620e282cd788ac08d127c,3
641638d713e3af7e2e6d16df,641620f582cd788ac08d1293,4
641638d713e3af7e2e6d16df,641620ef82cd788ac08d128b,4
641638d713e3af7e2e6d16df,641620d182cd788ac08d1264,5
641638d713e3af7e2e6d16df,641620e882cd788ac08d1283,3
641638d713e3af7e2e6d16df,641620e382cd788ac08d127d,3
641638d713e3af7e2e6d16df,6416172fb0b34b4b81cf1b1c,3
641638d713e3af7e2e6d16df,641620da82cd788ac08d1273,5
641638d713e3af7e2e6d16df,641620c082cd788ac08d124b,5
641638d713e3af7e2e6d16df,6416209982cd788ac08d120f,5
641638d713e3af7e2e6d16df,64161738b0b34b4b81cf1b28,3
641638d713e3af7e2e6d16df,6416281b731a136ad1d00ac6,1
641638d713e3af7e2e6d16df,6416259e1adf13fd6183232f,1
641638d713e3af7e2e6d16df,64162d3194bca0bc482aa0ac,1
641638d713e3af7e2e6d16df,64162c524a54c62d647acc86,2
641638d713e3af7e2e6d16df,64162d2594bca0bc482aa09d,2
641638d713e3af7e2e6d16df,641623647d1d55252f0965bc,2
641638d713e3af7e2e6d16df,64162c4c4a54c62d647acc7d,2
641638d713e3af7e2e6d16df,64162d5494bca0bc482aa0e5,2
641638d713e3af7e2e6d16df,64162c3c4a54c62d647acc66,2
641638d713e3af7e2e6d16df,641623587d1d55252f0965a7,2
641638d713e3af7e2e6d16df,64162d5194bca0bc482aa0e1,2
641638d713e3af7e2e6d16df,641623ae7d1d55252f0965ca,1
641638d713e3af7e2e6d16df,64162758731a136ad1d00a8a,2
641638d713e3af7e2e6d16df,64162826731a136ad1d00ad5,2
641638d713e3af7e2e6d16df,641623047d1d55252f096589,1
641638d713e3af7e2e6d16df,64162c384a54c62d647acc5d,2
641638d713e3af7e2e6d16df,6416280f731a136ad1d00aaf,2
641638d713e3af7e2e6d16df,6416257a1adf13fd618322f5,2
641638d713e3af7e2e6d16df,64162d5b94bca0bc482aa0f0,1
641638d713e3af7e2e6d16df,64162824731a136ad1d00ad3,1
641638d713e3af7e2e6d16e0,6416209882cd788ac08d120e,5
641638d713e3af7e2e6d16e0,6416209782cd788ac08d120b,4
641638d713e3af7e2e6d16e0,641620d782cd788ac08d126e,4
641638d713e3af7e2e6d16e0,6416209f82cd788ac08d1217,3
641638d713e3af7e2e6d16e0,641620f582cd788ac08d1292,4
641638d713e3af7e2e6d16e0,641620a382cd788ac08d121e,3
641638d713e3af7e2e6d16e0,6416172fb0b34b4b81cf1b1d,5
641638d713e3af7e2e6d16e0,641620a382cd788ac08d121d,5
641638d713e3af7e2e6d16e0,641620aa82cd788ac08d1226,3
641638d713e3af7e2e6d16e0,641620f782cd788ac08d1295,5
641638d713e3af7e2e6d16e0,64161737b0b34b4b81cf1b27,4
641638d713e3af7e2e6d16e0,641620c182cd788ac08d124c,3
641638d713e3af7e2e6d16e0,641620ef82cd788ac08d128a,5
641638d713e3af7e2e6d16e0,641620ef82cd788ac08d128b,3
641638d713e3af7e2e6d16e0,641620b082cd788ac08d1230,3
641638d713e3af7e2e6d16e0,641620fd82cd788ac08d129f,4
641638d713e3af7e2e6d16e0,641620da82cd788ac08d1273,3
641638d713e3af7e2e6d16e0,641620c582cd788ac08d1252,5
641638d713e3af7e2e6d16e0,6416209a82cd788ac08d1211,3
641638d713e3af7e2e6d16e0,641620f182cd788ac08d128d,3
641638d713e3af7e2e6d16e0,64162811731a136ad1d00ab2,1
641638d713e3af7e2e6d16e0,64162821731a136ad1d00ace,2
641638d713e3af7e2e6d16e0,64162d4994bca0bc482aa0d3,2
641638d713e3af7e2e6d16e0,641623627d1d55252f0965b9,2
641638d713e3af7e2e6d16e0,641627a6731a136ad1d00a9c,2
641638d713e3af7e2e6d16e0,641623a67d1d55252f0965bf,2
641638d713e3af7e2e6d16e0,64162d4c94bca0bc482aa0d9,2
641638d713e3af7e2e6d16e0,64162c444a54c62d647acc74,1
641638d713e3af7e2e6d16e0,641625821adf13fd61832301,1
641638d713e3af7e2e6d16e0,64162d2c94bca0bc482aa0a8,2
641638d713e3af7e2e6d16e0,6416257e1adf13fd618322fb,1
641638d713e3af7e2e6d16e0,6416235c7d1d55252f0965ae,1
641638d713e3af7e2e6d16e0,64162c8a4a54c62d647acc94,2
641638d713e3af7e2e6d16e0,641623af7d1d55252f0965cb,1
641638d713e3af7e2e6d16e0,64162812731a136ad1d00ab5,2
641638d713e3af7e2e6d16e0,641623497d1d55252f096591,1
641638d713e3af7e2e6d16e0,64162748731a136ad1d00a70,1
641638d713e3af7e2e6d16e0,641627ac731a136ad1d00aa5,2
641638d713e3af7e2e6d16e0,641625c01adf13fd61832367,1
641638d713e3af7e2e6d16e0,641627b1731a136ad1d00aad,2
641638d713e3af7e2e6d16e1,6416209a82cd788ac08d1210,3
641638d713e3af7e2e6d16e1,64161737b0b34b4b81cf1b26,3
641638d713e3af7e2e6d16e1,641620aa82cd788ac08d1226,3
641638d713e3af7e2e6d16e1,641620fc82cd788ac08d129d,4
641638d713e3af7e2e6d16e1,641620a882cd788ac08d1223,3
641638d713e3af7e2e6d16e1,641620a082cd788ac08d1219,3
641638d713e3af7e2e6d16e1,641620da82cd788ac08d1273,5
641638d713e3af7e2e6d16e1,641620c982cd788ac08d1258,4
641638d713e3af7e2e6d16e1,641620cc82cd788ac08d125c,5
641638d713e3af7e2e6d16e1,641620a182cd788ac08d121b,5
641638d713e3af7e2e6d16e1,6416172bb0b34b4b81cf1b18,5
641638d713e3af7e2e6d16e1,641620cb82cd788ac08d125a,3
641638d713e3af7e2e6d16e1,641620c882cd788ac08d1255,4
641638d713e3af7e2e6d16e1,641620e482cd788ac08d127f,4
641638d713e3af7e2e6d16e1,641620c982cd788ac08d1257,3
641638d713e3af7e2e6d16e1,6416172cb0b34b4b81cf1b19,4
641638d713e3af7e2e6d16e1,6416209682cd788ac08d120a,3
641638d713e3af7e2e6d16e1,641620f582cd788ac08d1293,3
641638d713e3af7e2e6d16e1,641620bb82cd788ac08d1244,4
641638d713e3af7e2e6d16e1,641620cd82cd788ac08d125d,3
641638d713e3af7e2e6d16e1,64162c3f4a54c62d647acc6b,1
641638d713e3af7e2e6d16e1,641623057d1d55252f09658a,2
641638d713e3af7e2e6d16e1,641625a41adf13fd61832338,1
641638d713e3af7e2e6d16e1,64162d2394bca0bc482aa09a,1
641638d713e3af7e2e6d16e1,6416258c1adf13fd61832313,2
641638d713e3af7e2e6d16e1,641622fd7d1d55252f096581,2
641638d713e3af7e2e6d16e1,641623537d1d55252f09659f,1
641638d713e3af7e2e6d16e1,641625a91adf13fd61832342,1
641638d713e3af7e2e6d16e1,641625771adf13fd618322f0,2
641638d713e3af7e2e6d16e1,641627a5731a136ad1d00a9b,1
641638d713e3af7e2e6d16e1,641623ae7d1d55252f0965ca,1
641638d713e3af7e2e6d16e1,641622fc7d1d55252f096580,2
641638d713e3af7e2e6d16e1,641622ee7d1d55252f09656b,2
641638d713e3af7e2e6d16e1,64162c504a54c62d647acc84,2
641638d713e3af7e2e6d16e1,641625831adf13fd61832304,1
641638d713e3af7e2e6d16e1,64162d1994bca0bc482aa08d,2
641638d713e3af7e2e6d16e1,64162d3694bca0bc482aa0b2,2
641638d713e3af7e2e6d16e1,641627a3731a136ad1d00a98,1
641638d713e3af7e2e6d16e1,64162c504a54c62d647acc83,1
641638d713e3af7e2e6d16e1,641623477d1d55252f09658d,2
641638d713e3af7e2e6d16e2,64161735b0b34b4b81cf1b24,3
641638d713e3af7e2e6d16e2,641620d782cd788ac08d126e,4
641638d713e3af7e2e6d16e2,641620f182cd788ac08d128d,4
641638d713e3af7e2e6d16e2,641620f682cd788ac08d1294,4
641638d713e3af7e2e6d16e2,6416172eb0b34b4b81cf1b1b,5
641638d713e3af7e2e6d16e2,641620ce82cd788ac08d125f,4
641638d713e3af7e2e6d16e2,641620d482cd788ac08d1269,3
641638d713e3af7e2e6d16e2,641620b482cd788ac08d1236,3
641638d713e3af7e2e6d16e2,641620ba82cd788ac08d1242,4
641638d713e3af7e2e6d16e2,641620b582cd788ac08d1238,5
641638d713e3af7e2e6d16e2,641620dc82cd788ac08d1275,4
641638d713e3af7e2e6d16e2,641620c282cd788ac08d124d,5
641638d713e3af7e2e6d16e2,641620cb82cd788ac08d125b,3
641638d713e3af7e2e6d16e2,641620a582cd788ac08d1221,5
641638d713e3af7e2e6d16e2,6416172fb0b34b4b81cf1b1d,4
641638d713e3af7e2e6d16e2,6416172fb0b34b4b81cf1b1c,5
641638d713e3af7e2e6d16e2,641620b282cd788ac08d1233,4
641638d713e3af7e2e6d16e2,641620ed82cd788ac08d1287,5
